time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-25 00:00:00+00:00,4.0,2.0,71,26
2024-12-26 00:00:00+00:00,2.0,2.0,186,53
2024-12-27 00:00:00+00:00,,,300,68
2024-12-28 00:00:00+00:00,,,24,16
2024-12-29 00:00:00+00:00,13.0,3.0,45,20
2024-12-30 00:00:00+00:00,20.0,6.0,507,91
2024-12-31 00:00:00+00:00,3.0,2.0,195,51
2025-01-01 00:00:00+00:00,1.0,1.0,84,19
2025-01-02 00:00:00+00:00,1.0,1.0,423,107
2025-01-03 00:00:00+00:00,1.0,1.0,315,86
2025-01-04 00:00:00+00:00,2.0,2.0,90,24
2025-01-05 00:00:00+00:00,1.0,1.0,178,26
2025-01-06 00:00:00+00:00,3.0,2.0,445,134
2025-01-07 00:00:00+00:00,1.0,1.0,547,156
