time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-17 00:00:00+00:00,14,10,162,42
2026-01-18 00:00:00+00:00,10,9,74,35
2026-01-19 00:00:00+00:00,15,7,491,164
2026-01-20 00:00:00+00:00,22,13,723,213
2026-01-21 00:00:00+00:00,31,12,774,225
2026-01-22 00:00:00+00:00,13,7,682,223
2026-01-23 00:00:00+00:00,45,14,468,157
2026-01-24 00:00:00+00:00,40,15,88,33
2026-01-25 00:00:00+00:00,39,11,91,34
2026-01-26 00:00:00+00:00,33,14,624,154
2026-01-27 00:00:00+00:00,44,20,626,177
2026-01-28 00:00:00+00:00,36,18,660,172
2026-01-29 00:00:00+00:00,61,23,659,194
2026-01-30 00:00:00+00:00,45,22,527,159
