time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-05 00:00:00+00:00,5,5,499,165
2025-05-06 00:00:00+00:00,19,11,803,206
2025-05-07 00:00:00+00:00,10,7,603,178
2025-05-08 00:00:00+00:00,15,9,866,177
2025-05-09 00:00:00+00:00,21,13,665,216
2025-05-10 00:00:00+00:00,6,6,122,46
2025-05-11 00:00:00+00:00,8,6,90,35
2025-05-12 00:00:00+00:00,6,5,812,210
2025-05-13 00:00:00+00:00,29,15,642,181
2025-05-14 00:00:00+00:00,24,18,738,219
2025-05-15 00:00:00+00:00,15,11,682,190
2025-05-16 00:00:00+00:00,6,6,558,174
2025-05-17 00:00:00+00:00,10,9,89,32
2025-05-18 00:00:00+00:00,10,8,100,39
