time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-04 00:00:00+00:00,7,7,523,108
2023-12-05 00:00:00+00:00,5,4,864,132
2023-12-06 00:00:00+00:00,5,5,280,92
2023-12-07 00:00:00+00:00,7,6,976,106
2023-12-08 00:00:00+00:00,5,5,441,68
2023-12-09 00:00:00+00:00,5,4,32,13
2023-12-10 00:00:00+00:00,5,5,49,22
2023-12-11 00:00:00+00:00,5,5,696,104
2023-12-12 00:00:00+00:00,4,3,791,123
2023-12-13 00:00:00+00:00,6,6,608,102
2023-12-14 00:00:00+00:00,6,5,488,123
2023-12-15 00:00:00+00:00,3,3,672,96
2023-12-16 00:00:00+00:00,4,4,130,19
2023-12-17 00:00:00+00:00,1,1,92,20
