time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,47,26,574,196
2025-10-15 00:00:00+00:00,28,26,793,185
2025-10-16 00:00:00+00:00,27,15,611,191
2025-10-17 00:00:00+00:00,46,32,751,185
2025-10-18 00:00:00+00:00,46,39,92,45
2025-10-19 00:00:00+00:00,9,7,64,47
2025-10-20 00:00:00+00:00,48,14,532,162
2025-10-21 00:00:00+00:00,47,13,734,186
2025-10-22 00:00:00+00:00,42,18,644,216
2025-10-23 00:00:00+00:00,26,19,645,193
2025-10-24 00:00:00+00:00,51,33,621,203
2025-10-25 00:00:00+00:00,8,8,95,52
2025-10-26 00:00:00+00:00,6,6,79,40
2025-10-27 00:00:00+00:00,15,8,828,226
